Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Marcus,2020-09-16 15:02:56,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Criminal: UK,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-16 14:15:14,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Criminal: UK,GMAIL.COM,,,,0
Marcus,2020-09-09 14:37:11,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Young Wallander,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-09 11:12:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Young Wallander,GMAIL.COM,,,,0
Marcus,2020-09-04 14:20:37,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Away,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-04 12:35:19,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Away,GMAIL.COM,,,,0
Marcus,2020-09-02 15:08:46,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,I'm Thinking of Ending Things,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-02 13:12:49,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,I'm Thinking of Ending Things,GMAIL.COM,,,,0
Marcus,2020-09-01 14:54:07,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Zodiac,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-09-01 12:19:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Zodiac,GMAIL.COM,,,,0
Marcus,2020-08-26 12:40:50,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Venom,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-26 11:12:47,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Venom,GMAIL.COM,,,,0
Marcus,2020-08-24 13:41:23,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Sleepover,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-24 13:14:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Sleepover,GMAIL.COM,,,,0
Marcus,2020-08-22 13:06:46,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,High Score,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-22 11:55:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,High Score,GMAIL.COM,,,,0
Marcus,2020-08-16 17:17:31,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Project Power,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-16 17:17:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Project Power,GMAIL.COM,,,,0
Marcus,2020-08-15 12:59:30,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Dirty John,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-15 11:35:11,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Dirty John,GMAIL.COM,,,,0
Marcus,2020-08-12 13:09:47,PUSH_WATCH_IT_AGAIN,PUSH,GB,en-GB,en-GB,Line of Duty,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-12 12:24:53,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,GB,,,Line of Duty,GMAIL.COM,,,,0
Marcus,2020-08-12 11:42:13,INAPP_TOP_10,NOTIFICATIONS,GB,,,The Umbrella Academy,GMAIL.COM,,,,0
Marcus,2020-08-11 12:47:57,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT,PUSH,GB,en-GB,en-GB,Vacation,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-11 11:18:09,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,Vacation,GMAIL.COM,,,,0
Marcus,2020-08-07 12:15:33,PUSH_WHAT_TO_WATCH_SUGGESTIONS,PUSH,GB,en-GB,en-GB,Dead to Me,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-07 12:10:35,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,en-GB,en-GB,The Judge,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-07 11:53:09,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,Dead to Me,GMAIL.COM,,,,0
Marcus,2020-08-07 11:45:02,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,The Judge,GMAIL.COM,,,,0
Marcus,2020-08-06 14:00:06,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,The Umbrella Academy,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-06 12:42:02,INAPP_TOP_10,NOTIFICATIONS,GB,,,The Umbrella Academy,GMAIL.COM,,,,0
Marcus,2020-08-05 14:21:48,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,The Heartbreak Kid,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-05 14:21:27,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,World's Most Wanted,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-05 12:44:08,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,The Heartbreak Kid,GMAIL.COM,,,,0
Marcus,2020-08-05 12:44:07,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,World's Most Wanted,GMAIL.COM,,,,0
Marcus,2020-08-02 12:14:54,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Call,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-08-02 11:12:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Call,GMAIL.COM,,,,0
Marcus,2020-08-01 17:35:01,NEW_DEVICE_LOGIN,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,,,,0
Marcus,2020-07-31 13:32:01,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,Good Girls,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-31 11:55:04,INAPP_TOP_10,NOTIFICATIONS,GB,,,Good Girls,GMAIL.COM,,,,0
Marcus,2020-07-27 13:23:25,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Offering to the Storm,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-27 13:23:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Offering to the Storm,GMAIL.COM,,,,0
Marcus,2020-07-21 11:51:25,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,The Equalizer,GMAIL.COM,,,,0
Marcus,2020-07-21 11:12:09,INAPP_THUMBS_SHORT_PLAY,NOTIFICATIONS,GB,,,Deadwind,GMAIL.COM,,,,0
Marcus,2020-07-20 17:30:39,PUSH_WATCH_IT_AGAIN,PUSH,GB,en-GB,en-GB,Homeland,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-20 17:30:39,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,GB,,,Homeland,GMAIL.COM,,,,0
Marcus,2020-07-20 12:05:01,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Cursed,GMAIL.COM,,,,0
Marcus,2020-07-20 12:05:01,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Cursed,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-16 17:08:40,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,The Old Guard,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-16 17:08:40,INAPP_TOP_10,NOTIFICATIONS,GB,,,The Old Guard,GMAIL.COM,,,,0
Marcus,2020-07-16 16:36:13,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,Deadwind,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-16 16:36:12,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,Deadwind,GMAIL.COM,,,,0
Marcus,2020-07-13 11:37:36,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,en-GB,en-GB,The Old Guard,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-13 11:37:21,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,The Old Guard,GMAIL.COM,,,,0
Marcus,2020-07-05 12:59:01,INAPP_THUMBS_LONG_PLAY,NOTIFICATIONS,GB,,,The Sinner,GMAIL.COM,,,,0
Marcus,2020-07-05 11:28:24,PUSH_WATCH_IT_AGAIN,PUSH,GB,en-GB,en-GB,Deadwind,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-05 11:28:13,INAPP_WATCH_IT_AGAIN,NOTIFICATIONS,GB,,,Deadwind,GMAIL.COM,,,,0
Marcus,2020-07-03 15:36:55,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Unsolved Mysteries,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-07-03 15:36:54,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Unsolved Mysteries,GMAIL.COM,,,,0
Marcus,2020-07-01 13:54:53,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Deadwind,GMAIL.COM,,,,0
Marcus,2020-07-01 13:54:53,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Deadwind,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-29 12:15:26,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Trick,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-29 11:57:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Trick,GMAIL.COM,,,,0
Marcus,2020-06-26 12:11:38,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Eurovision Song Contest: The Story of Fire Saga,GMAIL.COM,,,,0
Marcus,2020-06-26 12:11:38,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Eurovision Song Contest: The Story of Fire Saga,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-24 12:47:58,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,The Sinner,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-24 12:45:59,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,The Sinner,GMAIL.COM,,,,0
Marcus,2020-06-24 12:39:00,PUSH_TOP_10,PUSH,GB,en-GB,en-GB,The Sinner,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-24 12:20:06,INAPP_TOP_10,NOTIFICATIONS,GB,,,The Sinner,GMAIL.COM,,,,0
Marcus,2020-06-24 11:53:37,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT,PUSH,GB,en-GB,en-GB,The Last Days of American Crime,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-24 11:07:11,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,The Last Days of American Crime,GMAIL.COM,,,,0
Marcus,2020-06-21 16:03:04,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Wasp Network,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-21 16:03:03,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Wasp Network,GMAIL.COM,,,,0
Marcus,2020-06-21 13:02:39,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,The Sinner,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-21 13:02:39,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,The Sinner,GMAIL.COM,,,,0
Marcus,2020-06-17 12:49:04,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Da 5 Bloods,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-17 12:15:11,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Da 5 Bloods,GMAIL.COM,,,,0
Marcus,2020-06-15 12:37:38,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Woods,GMAIL.COM,,,,0
Marcus,2020-06-15 12:37:38,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Woods,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-06-09 12:27:05,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,13 Reasons Why,GMAIL.COM,,,,0
Marcus,2020-06-01 12:07:07,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Hidden in Plain Sight,GMAIL.COM,,,,0
Marcus,2020-05-31 12:32:14,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,Jeffrey Epstein: Filthy Rich,GMAIL.COM,,,,0
Marcus,2020-05-29 12:18:00,INAPP_TOP_10,NOTIFICATIONS,GB,,,Jeffrey Epstein: Filthy Rich,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-05-27 11:40:32,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Jeffrey Epstein: Filthy Rich,GMAIL.COM,,,,0
Marcus,2020-05-26 11:09:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Snowpiercer,GMAIL.COM,,,,0
Marcus,2020-05-24 12:03:00,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Snowpiercer,GMAIL.COM,,,,0
Marcus,2020-05-24 11:21:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Blood & Water,GMAIL.COM,,,,0
Marcus,2020-05-18 12:46:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Wrong Missy,GMAIL.COM,,,,0
Marcus,2020-05-18 12:11:00,INAPP_NEW_EPISODE_ALERT,NOTIFICATIONS,GB,,,The Last Dance,GMAIL.COM,,,,0
Marcus,2020-05-18 11:41:13,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Schitt's Creek,GMAIL.COM,,,,0
Marcus,2020-05-17 12:26:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Trial By Media,GMAIL.COM,,,,0
Marcus,2020-05-15 12:42:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,White Lines,GMAIL.COM,,,,0
Marcus,2020-05-13 11:38:06,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,White Lines,GMAIL.COM,,,,0
Marcus,2020-05-12 12:35:01,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,Becoming,GMAIL.COM,,,,0
Marcus,2020-05-11 11:51:18,INAPP_NEW_EPISODE_ALERT,NOTIFICATIONS,GB,,,The Last Dance,GMAIL.COM,,,,0
Marcus,2020-05-10 12:26:04,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,Killer Cove,GMAIL.COM,,,,0
Marcus,2020-05-05 11:05:04,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Dangerous Lies,GMAIL.COM,,,,0
Marcus,2020-05-04 12:18:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,All Day and a Night,GMAIL.COM,,,,0
Marcus,2020-05-04 12:04:03,INAPP_AFTERGLOW,NOTIFICATIONS,GB,,,After Life,GMAIL.COM,,,,0
Marcus,2020-05-04 11:31:01,INAPP_NEW_EPISODE_ALERT,NOTIFICATIONS,GB,,,The Last Dance,GMAIL.COM,,,,0
Marcus,2020-05-02 12:48:03,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Prisoners,GMAIL.COM,,,,0
Marcus,2020-05-01 11:07:13,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,Breaking In,GMAIL.COM,,,,0
Marcus,2020-04-30 12:37:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Dangerous Lies,GMAIL.COM,,,,0
Marcus,2020-04-29 12:37:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,"Coronavirus, Explained",GMAIL.COM,,,,0
Marcus,2020-04-27 12:32:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Extraction,GMAIL.COM,,,,0
Marcus,2020-04-27 12:32:05,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Extraction,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-04-27 11:42:05,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Last Dance,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-04-27 11:12:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Last Dance,GMAIL.COM,,,,0
Marcus,2020-04-25 12:24:09,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,After Life,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-04-25 12:24:08,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,After Life,GMAIL.COM,,,,0
Marcus,2020-04-14 21:51:27,EMAIL_PARENTAL_CONTROLS,EMAIL,GB,en-GB,en-GB,,GMAIL.COM,https://www.netflix.com/Login?nextpage=https%3A%2F%2Fwww.netflix.com%2FYourAccount%3Fg%3DC886CB11FD29870FCE22A22FD9E4D36064557B53%26lkid%3DURL_PRIMARY_CTA%26lnktrk%3DEMP,2020-04-14 23:09:59,,1
Marcus,2020-04-01 12:38:08,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Town,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-04-01 12:30:04,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Town,GMAIL.COM,,,,0
Marcus,2020-03-27 13:44:24,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Ozark,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-27 13:44:24,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Ozark,GMAIL.COM,,,,0
Marcus,2020-03-26 13:26:30,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Occupant,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-26 12:32:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Occupant,GMAIL.COM,,,,0
Marcus,2020-03-23 13:36:05,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,A Quiet Place,GMAIL.COM,,,,0
Marcus,2020-03-23 13:36:05,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT,PUSH,GB,en-GB,en-GB,A Quiet Place,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-21 13:14:05,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,en-GB,en-GB,Once Upon a Time,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-21 13:14:04,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Once Upon a Time,GMAIL.COM,,,,0
Marcus,2020-03-21 12:03:32,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Platform,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-21 12:03:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Platform,GMAIL.COM,,,,0
Marcus,2020-03-19 13:07:22,PUSH_WHAT_TO_WATCH_SUGGESTIONS,PUSH,GB,en-GB,en-GB,Somewhere Between,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-19 12:36:04,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,Somewhere Between,GMAIL.COM,,,,0
Marcus,2020-03-17 12:59:14,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT,PUSH,GB,en-GB,en-GB,Long shot,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-17 12:59:10,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,Long shot,GMAIL.COM,,,,0
Marcus,2020-03-16 13:21:10,PUSH_WHAT_TO_WATCH_SUGGESTIONS,PUSH,GB,en-GB,en-GB,The Trials of Gabriel Fernandez,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-16 13:21:09,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,The Trials of Gabriel Fernandez,GMAIL.COM,,,,0
Marcus,2020-03-15 13:18:06,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,en-GB,en-GB,How to Get Away With Murder,GMAIL.COM,,2020-03-18 19:18:03,APPLE_iPad2-5,1
Marcus,2020-03-15 13:18:06,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,How to Get Away With Murder,GMAIL.COM,,,,0
Marcus,2020-03-14 13:41:06,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,GB,,,Going in Style,GMAIL.COM,,,,0
Marcus,2020-03-14 13:41:06,PUSH_WHAT_TO_WATCH_MOVIE_NIGHT,PUSH,GB,en-GB,en-GB,Going in Style,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-13 13:57:09,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Lost Girls,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-13 13:57:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Lost Girls,GMAIL.COM,,,,0
Marcus,2020-03-12 13:45:14,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,en-GB,en-GB,Thriller,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-12 13:45:11,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Thriller,GMAIL.COM,,,,0
Marcus,2020-03-08 18:28:14,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Twin Murders: the Silence of the White City,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-08 18:28:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Twin Murders: the Silence of the White City,GMAIL.COM,,,,0
Marcus,2020-03-06 13:23:09,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Man on a Ledge,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-06 13:23:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Man on a Ledge,GMAIL.COM,,,,0
Marcus,2020-03-06 12:40:33,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Spenser Confidential,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-06 12:29:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Spenser Confidential,GMAIL.COM,,,,0
Marcus,2020-03-05 14:49:29,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Lost Girls,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-05 13:13:04,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Lost Girls,GMAIL.COM,,,,0
Marcus,2020-03-02 15:54:42,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Altered Carbon,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-02 15:54:41,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Altered Carbon,GMAIL.COM,,,,0
Marcus,2020-03-02 12:59:38,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Trials of Gabriel Fernandez,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-03-02 12:59:32,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Trials of Gabriel Fernandez,GMAIL.COM,,,,0
Marcus,2020-02-28 13:24:08,PUSH_NEW_SEASON_ALERT,PUSH,GB,en-GB,en-GB,Better Call Saul,GMAIL.COM,,2020-03-01 12:30:09,APPLE_iPad2-5,1
Marcus,2020-02-28 13:24:07,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Better Call Saul,GMAIL.COM,,,,0
Marcus,2020-02-23 13:40:07,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Babies,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-02-23 13:40:07,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Babies,GMAIL.COM,,,,0
Marcus,2020-02-21 13:47:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Last Thing He Wanted,GMAIL.COM,,,,0
Marcus,2020-02-21 13:47:09,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Last Thing He Wanted,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-02-17 13:49:02,PUSH_WHAT_TO_WATCH_TOP_PICKS,PUSH,GB,en-GB,en-GB,Who Killed Malcolm X?,GMAIL.COM,,2020-02-18 23:23:14,APPLE_iPad2-5,1
Marcus,2020-02-17 13:49:02,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,GB,,,Who Killed Malcolm X?,GMAIL.COM,,,,0
Marcus,2020-02-16 13:20:12,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,en-GB,en-GB,Better Call Saul,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-02-16 13:20:07,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Better Call Saul,GMAIL.COM,,,,0
Marcus,2020-02-09 13:09:06,PUSH_CONTINUE_WATCHING,PUSH,GB,en-GB,en-GB,The Stranger,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-02-09 13:09:06,INAPP_CONTINUE_WATCHING,NOTIFICATIONS,GB,,,The Stranger,GMAIL.COM,,,,0
Marcus,2020-02-09 12:25:59,PUSH_WHAT_TO_WATCH_SUGGESTIONS,PUSH,GB,en-GB,en-GB,WHAT / IF,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-02-09 12:18:04,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,GB,,,WHAT / IF,GMAIL.COM,,,,0
Marcus,2020-02-07 16:28:02,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Who Killed Malcolm X?,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-02-07 16:28:01,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Who Killed Malcolm X?,GMAIL.COM,,,,0
Marcus,2020-02-05 14:10:50,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,The Pharmacist,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-02-05 14:10:50,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Pharmacist,GMAIL.COM,,,,0
Marcus,2020-02-01 13:22:00,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Dunkirk,GMAIL.COM,,,APPLE_iPad2-5,0
Marcus,2020-02-01 13:22:00,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Dunkirk,GMAIL.COM,,,,0
Marcus,2020-02-01 13:19:02,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Night on Earth,GMAIL.COM,,,,0
Marcus,2020-02-01 13:19:02,PUSH_NEW_ARRIVALS,PUSH,GB,en-GB,en-GB,Night on Earth,GMAIL.COM,,,APPLE_iPad2-5,0
